time (s),v("/S0" ?result "tran") (V),v("/Vin" ?result "tran") (V)
16.09E-6,5.000,909.8E-3
16.09E-6,5.000,909.7E-3
16.09E-6,5.000,909.7E-3
16.09E-6,5.000,909.7E-3
16.09E-6,5.000,909.6E-3
16.09E-6,5.000,909.6E-3
16.09E-6,5.000,909.5E-3
16.09E-6,5.000,909.5E-3
16.09E-6,5.000,909.4E-3
16.09E-6,5.000,909.4E-3
16.09E-6,5.000,909.3E-3
16.09E-6,5.000,909.2E-3
16.09E-6,5.000,909.2E-3
16.09E-6,5.000,909.1E-3
16.09E-6,5.000,909.1E-3
16.09E-6,5.000,909.1E-3
16.09E-6,5.000,909.0E-3
16.09E-6,5.000,909.0E-3
16.09E-6,5.000,908.9E-3
16.09E-6,5.000,908.9E-3
16.09E-6,5.000,908.9E-3
16.09E-6,5.000,908.8E-3
16.09E-6,5.000,908.8E-3
16.09E-6,5.000,908.8E-3
16.09E-6,5.000,908.8E-3
16.09E-6,5.000,908.7E-3
16.09E-6,5.000,908.7E-3
16.09E-6,5.000,908.7E-3
16.09E-6,5.000,908.6E-3
16.09E-6,5.000,908.6E-3
16.09E-6,5.000,908.6E-3
16.09E-6,5.000,908.6E-3
16.09E-6,5.000,908.5E-3
16.09E-6,5.000,908.5E-3
16.09E-6,5.000,908.5E-3
16.09E-6,5.000,908.5E-3
16.09E-6,5.000,908.4E-3
16.09E-6,5.000,908.4E-3
16.09E-6,5.000,908.4E-3
16.09E-6,5.000,908.3E-3
16.09E-6,5.000,908.3E-3
16.09E-6,5.000,908.3E-3
16.09E-6,5.000,908.2E-3
16.09E-6,5.000,908.2E-3
16.09E-6,5.000,908.2E-3
16.09E-6,5.000,908.1E-3
16.09E-6,5.000,908.1E-3
16.09E-6,5.000,908.1E-3
16.09E-6,5.000,908.0E-3
16.09E-6,5.000,908.0E-3
16.09E-6,5.000,908.0E-3
16.09E-6,5.000,907.9E-3
16.09E-6,5.000,907.9E-3
16.09E-6,5.000,907.9E-3
16.09E-6,5.000,907.9E-3
16.09E-6,5.000,907.8E-3
16.09E-6,5.000,907.8E-3
16.09E-6,5.000,907.8E-3
16.09E-6,5.000,907.7E-3
16.09E-6,5.000,907.7E-3
16.09E-6,5.000,907.7E-3
16.09E-6,5.000,907.7E-3
16.09E-6,5.000,907.6E-3
16.09E-6,5.000,907.6E-3
16.09E-6,5.000,907.6E-3
16.09E-6,5.000,907.5E-3
16.09E-6,5.000,907.5E-3
16.09E-6,5.000,907.5E-3
16.09E-6,5.000,907.5E-3
16.09E-6,5.000,907.4E-3
16.09E-6,5.000,907.4E-3
16.09E-6,5.000,907.4E-3
16.09E-6,5.000,907.4E-3
16.09E-6,5.000,907.3E-3
16.09E-6,5.000,907.3E-3
16.09E-6,5.000,907.3E-3
16.09E-6,5.000,907.3E-3
16.09E-6,5.000,907.2E-3
16.09E-6,5.000,907.2E-3
16.09E-6,5.000,907.2E-3
16.09E-6,5.000,907.2E-3
16.09E-6,5.000,907.1E-3
16.09E-6,5.000,907.1E-3
16.09E-6,5.000,907.1E-3
16.09E-6,5.000,907.1E-3
16.09E-6,5.000,907.0E-3
16.09E-6,5.000,907.0E-3
16.09E-6,5.000,907.0E-3
16.09E-6,5.000,906.9E-3
16.09E-6,5.000,906.9E-3
16.09E-6,5.000,906.9E-3
16.09E-6,5.000,906.9E-3
16.09E-6,5.000,906.8E-3
16.09E-6,5.000,906.8E-3
16.09E-6,5.000,906.8E-3
16.09E-6,5.000,906.8E-3
16.09E-6,5.000,906.7E-3
16.09E-6,5.000,906.7E-3
16.09E-6,5.000,906.7E-3
16.09E-6,5.000,906.7E-3
16.09E-6,5.000,906.6E-3
16.09E-6,5.000,906.6E-3
16.09E-6,5.000,906.6E-3
16.09E-6,5.000,906.6E-3
16.09E-6,5.000,906.5E-3
16.09E-6,5.000,906.5E-3
16.09E-6,5.000,906.5E-3
16.09E-6,5.000,906.5E-3
16.09E-6,5.000,906.4E-3
16.09E-6,5.000,906.4E-3
16.09E-6,5.000,906.4E-3
16.09E-6,5.000,906.4E-3
16.09E-6,5.000,906.3E-3
16.09E-6,5.000,906.3E-3
16.09E-6,5.000,906.3E-3
16.09E-6,5.000,906.3E-3
16.09E-6,5.000,906.2E-3
16.09E-6,5.000,906.2E-3
16.09E-6,5.000,906.2E-3
16.09E-6,5.000,906.2E-3
16.09E-6,5.000,906.1E-3
16.09E-6,5.000,906.1E-3
16.09E-6,5.000,906.1E-3
16.09E-6,5.000,906.0E-3
16.09E-6,5.000,906.0E-3
16.09E-6,5.000,906.0E-3
16.09E-6,5.000,906.0E-3
16.09E-6,5.000,905.9E-3
16.09E-6,5.000,905.9E-3
16.09E-6,5.000,905.9E-3
16.09E-6,5.000,905.8E-3
16.09E-6,5.000,905.8E-3
16.09E-6,5.000,905.8E-3
16.09E-6,5.000,905.8E-3
16.09E-6,5.000,905.7E-3
16.09E-6,5.000,905.7E-3
16.09E-6,5.000,905.7E-3
16.09E-6,5.000,905.6E-3
16.09E-6,5.000,905.6E-3
16.09E-6,5.000,905.6E-3
16.09E-6,5.000,905.5E-3
16.09E-6,5.000,905.5E-3
16.09E-6,5.000,905.5E-3
16.09E-6,5.000,905.4E-3
16.09E-6,5.000,905.4E-3
16.09E-6,5.000,905.4E-3
16.09E-6,5.000,905.4E-3
16.09E-6,5.000,905.3E-3
16.09E-6,5.000,905.3E-3
16.09E-6,5.000,905.3E-3
16.09E-6,5.000,905.2E-3
16.09E-6,5.000,905.2E-3
16.09E-6,5.000,905.2E-3
16.09E-6,5.000,905.2E-3
16.09E-6,5.000,905.1E-3
16.09E-6,5.000,905.1E-3
16.09E-6,5.000,905.1E-3
16.09E-6,5.000,905.0E-3
16.10E-6,5.000,905.0E-3
16.10E-6,5.000,905.0E-3
16.10E-6,5.000,904.9E-3
16.10E-6,5.000,904.9E-3
16.10E-6,5.000,904.9E-3
16.10E-6,5.000,904.9E-3
16.10E-6,5.000,904.8E-3
16.10E-6,5.000,904.8E-3
16.10E-6,5.000,904.8E-3
16.10E-6,5.000,904.7E-3
16.10E-6,5.000,904.7E-3
16.10E-6,5.000,904.7E-3
16.10E-6,5.000,904.7E-3
16.10E-6,5.000,904.6E-3
16.10E-6,5.000,904.6E-3
16.10E-6,5.000,904.6E-3
16.10E-6,5.000,904.5E-3
16.10E-6,5.000,904.5E-3
16.10E-6,5.000,904.5E-3
16.10E-6,5.000,904.4E-3
16.10E-6,5.000,904.4E-3
16.10E-6,5.000,904.4E-3
16.10E-6,5.000,904.4E-3
16.10E-6,5.000,904.3E-3
16.10E-6,5.000,904.3E-3
16.10E-6,5.000,904.3E-3
16.10E-6,5.000,904.3E-3
16.10E-6,5.000,904.2E-3
16.10E-6,5.000,904.2E-3
16.10E-6,5.000,904.2E-3
16.10E-6,5.000,904.1E-3
16.10E-6,5.000,904.1E-3
16.10E-6,5.000,904.1E-3
16.10E-6,5.000,904.0E-3
16.10E-6,5.000,904.0E-3
16.10E-6,5.000,904.0E-3
16.10E-6,5.000,903.9E-3
16.10E-6,5.000,903.9E-3
16.10E-6,5.000,903.9E-3
16.10E-6,5.000,903.9E-3
16.10E-6,5.000,903.8E-3
16.10E-6,5.000,903.8E-3
16.10E-6,5.000,903.8E-3
16.10E-6,5.000,903.7E-3
16.10E-6,5.000,903.7E-3
16.10E-6,5.000,903.7E-3
16.10E-6,5.000,903.7E-3
16.10E-6,5.000,903.6E-3
16.10E-6,5.000,903.6E-3
16.10E-6,5.000,903.6E-3
16.10E-6,5.000,903.5E-3
16.10E-6,5.000,903.5E-3
16.10E-6,5.000,903.5E-3
16.10E-6,5.000,903.4E-3
16.10E-6,5.000,903.4E-3
16.10E-6,5.000,903.4E-3
16.10E-6,5.000,903.3E-3
16.10E-6,5.000,903.3E-3
16.10E-6,5.000,903.3E-3
16.10E-6,5.000,903.3E-3
16.10E-6,5.000,903.2E-3
16.10E-6,5.000,903.2E-3
16.10E-6,5.000,903.2E-3
16.10E-6,5.000,903.1E-3
16.10E-6,5.000,903.1E-3
16.10E-6,5.000,903.1E-3
16.10E-6,5.000,903.0E-3
16.10E-6,5.000,903.0E-3
16.10E-6,5.000,903.0E-3
16.10E-6,5.000,902.9E-3
16.10E-6,5.000,902.9E-3
16.10E-6,5.000,902.9E-3
16.10E-6,5.000,902.9E-3
16.10E-6,5.000,902.8E-3
16.10E-6,5.000,902.8E-3
16.10E-6,5.000,902.8E-3
16.10E-6,5.000,902.7E-3
16.10E-6,5.000,902.7E-3
16.10E-6,5.000,902.7E-3
16.10E-6,5.000,902.7E-3
16.10E-6,5.000,902.6E-3
16.10E-6,5.000,902.6E-3
16.10E-6,5.000,902.6E-3
16.10E-6,5.000,902.5E-3
16.10E-6,5.000,902.5E-3
16.10E-6,5.000,902.5E-3
16.10E-6,5.000,902.4E-3
16.10E-6,5.000,902.4E-3
16.10E-6,5.000,902.3E-3
16.10E-6,5.000,902.3E-3
16.10E-6,5.000,902.3E-3
16.10E-6,5.000,902.3E-3
16.10E-6,5.000,902.2E-3
16.10E-6,5.000,902.2E-3
16.10E-6,5.000,902.2E-3
16.10E-6,5.000,902.1E-3
16.10E-6,5.000,902.1E-3
16.10E-6,5.000,902.0E-3
16.10E-6,5.000,902.0E-3
16.10E-6,5.000,901.9E-3
16.10E-6,5.000,901.9E-3
16.10E-6,5.000,901.8E-3
16.10E-6,5.000,901.7E-3
16.10E-6,5.000,901.7E-3
16.10E-6,5.000,901.6E-3
16.10E-6,5.000,901.6E-3
16.10E-6,5.000,901.5E-3
16.10E-6,5.000,901.5E-3
16.10E-6,5.000,901.4E-3
16.10E-6,5.000,901.4E-3
16.10E-6,5.000,901.3E-3
16.10E-6,5.000,901.3E-3
16.10E-6,5.000,901.2E-3
16.10E-6,5.000,901.1E-3
16.10E-6,5.000,901.1E-3
16.10E-6,5.000,901.0E-3
16.10E-6,5.000,901.0E-3
16.10E-6,5.000,900.9E-3
16.10E-6,5.000,900.8E-3
16.10E-6,5.000,900.8E-3
16.10E-6,5.000,900.7E-3
16.10E-6,5.000,900.7E-3
16.10E-6,5.000,900.6E-3
16.10E-6,5.000,900.6E-3
16.10E-6,5.000,900.5E-3
16.10E-6,5.000,900.5E-3
16.10E-6,5.000,900.4E-3
16.10E-6,5.000,900.3E-3
16.10E-6,5.000,900.3E-3
16.10E-6,5.000,900.2E-3
16.10E-6,5.000,900.2E-3
16.10E-6,5.000,900.1E-3
16.10E-6,5.000,900.0E-3
16.10E-6,5.000,900.0E-3
16.10E-6,5.000,899.9E-3
16.10E-6,5.000,899.9E-3
16.10E-6,5.000,899.8E-3
16.10E-6,5.001,899.8E-3
16.10E-6,5.001,899.7E-3
16.10E-6,5.001,899.7E-3
16.10E-6,5.002,899.6E-3
16.10E-6,5.001,899.6E-3
16.10E-6,4.999,899.5E-3
16.10E-6,4.993,899.4E-3
16.10E-6,4.987,899.4E-3
16.10E-6,4.981,899.3E-3
16.10E-6,4.971,899.3E-3
16.10E-6,4.962,899.2E-3
16.10E-6,4.948,899.1E-3
16.10E-6,4.935,899.1E-3
16.10E-6,4.924,899.0E-3
16.10E-6,4.907,899.0E-3
16.10E-6,4.891,898.9E-3
16.10E-6,4.869,898.9E-3
16.10E-6,4.840,898.8E-3
16.10E-6,4.809,898.7E-3
16.10E-6,4.787,898.6E-3
16.10E-6,4.767,898.6E-3
16.10E-6,4.743,898.5E-3
16.10E-6,4.725,898.5E-3
16.10E-6,4.699,898.4E-3
16.10E-6,4.678,898.4E-3
16.10E-6,4.650,898.3E-3
16.10E-6,4.626,898.2E-3
16.10E-6,4.606,898.2E-3
16.10E-6,4.579,898.1E-3
16.10E-6,4.557,898.1E-3
16.10E-6,4.528,898.0E-3
16.10E-6,4.495,897.9E-3
16.10E-6,4.447,897.8E-3
16.10E-6,4.383,897.7E-3
16.10E-6,4.331,897.6E-3
16.10E-6,4.279,897.5E-3
16.10E-6,4.253,897.4E-3
16.10E-6,4.233,897.4E-3
16.10E-6,4.213,897.3E-3
16.10E-6,4.185,897.3E-3
16.10E-6,4.162,897.2E-3
16.10E-6,4.133,897.1E-3
16.10E-6,4.100,897.1E-3
16.10E-6,4.052,897.0E-3
16.10E-6,3.989,896.8E-3
16.10E-6,3.936,896.7E-3
16.10E-6,3.884,896.6E-3
16.10E-6,3.858,896.6E-3
16.10E-6,3.839,896.5E-3
16.10E-6,3.819,896.5E-3
16.10E-6,3.791,896.4E-3
16.10E-6,3.768,896.4E-3
16.10E-6,3.740,896.3E-3
16.10E-6,3.708,896.2E-3
16.10E-6,3.663,896.1E-3
16.10E-6,3.603,896.0E-3
16.10E-6,3.537,895.8E-3
16.10E-6,3.463,895.7E-3
16.10E-6,3.380,895.5E-3
16.10E-6,3.313,895.4E-3
16.10E-6,3.233,895.2E-3
16.11E-6,3.120,894.9E-3
16.11E-6,3.014,894.7E-3
16.11E-6,2.883,894.4E-3
16.11E-6,2.735,894.1E-3
16.11E-6,2.544,893.6E-3
16.11E-6,2.307,893.1E-3
16.11E-6,1.989,892.3E-3
16.11E-6,1.576,891.2E-3
16.11E-6,1.082,889.6E-3
16.11E-6,706.1E-3,888.0E-3
16.11E-6,392.8E-3,885.9E-3
16.12E-6,191.0E-3,883.4E-3
16.12E-6,146.3E-3,882.5E-3
16.12E-6,117.4E-3,881.7E-3
16.12E-6,110.9E-3,881.6E-3
16.12E-6,99.00E-3,881.2E-3
16.12E-6,95.14E-3,881.0E-3
16.12E-6,91.61E-3,880.9E-3
16.12E-6,87.14E-3,880.7E-3
16.12E-6,83.88E-3,880.6E-3
16.12E-6,82.03E-3,880.5E-3
16.12E-6,79.87E-3,880.4E-3
16.12E-6,78.38E-3,880.4E-3
16.12E-6,76.97E-3,880.3E-3
16.12E-6,75.89E-3,880.3E-3
16.12E-6,74.92E-3,880.2E-3
16.12E-6,74.17E-3,880.2E-3
16.12E-6,73.25E-3,880.1E-3
16.12E-6,72.40E-3,880.1E-3
16.12E-6,71.60E-3,880.1E-3
16.12E-6,70.56E-3,880.0E-3
16.12E-6,69.82E-3,880.0E-3
16.12E-6,69.09E-3,879.9E-3
16.12E-6,68.30E-3,879.9E-3
16.12E-6,67.64E-3,879.9E-3
16.12E-6,67.11E-3,879.8E-3
16.12E-6,66.50E-3,879.8E-3
16.12E-6,65.82E-3,879.8E-3
16.12E-6,65.11E-3,879.7E-3
16.12E-6,64.32E-3,879.7E-3
16.12E-6,63.41E-3,879.6E-3
16.12E-6,62.37E-3,879.6E-3
16.12E-6,61.18E-3,879.5E-3
16.12E-6,59.91E-3,879.5E-3
16.12E-6,58.26E-3,879.4E-3
16.12E-6,57.23E-3,879.3E-3
16.12E-6,56.15E-3,879.2E-3
16.12E-6,55.22E-3,879.2E-3
16.12E-6,54.54E-3,879.1E-3
16.12E-6,53.87E-3,879.1E-3
16.12E-6,53.36E-3,879.1E-3
16.12E-6,52.81E-3,879.0E-3
16.12E-6,52.18E-3,879.0E-3
16.12E-6,51.52E-3,878.9E-3
16.12E-6,50.96E-3,878.9E-3
16.12E-6,50.34E-3,878.9E-3
16.12E-6,49.80E-3,878.8E-3
16.12E-6,49.17E-3,878.8E-3
16.12E-6,48.51E-3,878.7E-3
16.12E-6,47.84E-3,878.7E-3
16.12E-6,47.20E-3,878.6E-3
16.12E-6,46.52E-3,878.6E-3
16.12E-6,46.01E-3,878.6E-3
16.12E-6,45.63E-3,878.5E-3
16.12E-6,45.37E-3,878.5E-3
16.12E-6,45.08E-3,878.5E-3
16.12E-6,44.78E-3,878.5E-3
16.12E-6,44.26E-3,878.4E-3
16.12E-6,43.81E-3,878.4E-3
16.12E-6,43.34E-3,878.4E-3
16.12E-6,42.87E-3,878.3E-3
16.12E-6,42.37E-3,878.3E-3
16.12E-6,41.91E-3,878.2E-3
16.12E-6,41.36E-3,878.2E-3
16.12E-6,40.88E-3,878.2E-3
16.12E-6,40.31E-3,878.1E-3
16.12E-6,39.90E-3,878.1E-3
16.12E-6,39.49E-3,878.0E-3
16.12E-6,39.16E-3,878.0E-3
16.12E-6,38.86E-3,878.0E-3
16.12E-6,38.54E-3,878.0E-3
16.12E-6,38.31E-3,877.9E-3
16.12E-6,37.99E-3,877.9E-3
16.12E-6,37.61E-3,877.9E-3
16.12E-6,37.27E-3,877.8E-3
16.12E-6,36.95E-3,877.8E-3
16.12E-6,36.63E-3,877.8E-3
16.12E-6,36.22E-3,877.8E-3
16.12E-6,35.81E-3,877.7E-3
16.12E-6,35.38E-3,877.7E-3
16.12E-6,34.96E-3,877.6E-3
16.12E-6,34.56E-3,877.6E-3
16.12E-6,34.16E-3,877.6E-3
16.12E-6,33.70E-3,877.5E-3
16.12E-6,33.37E-3,877.5E-3
16.12E-6,33.08E-3,877.4E-3
16.12E-6,32.80E-3,877.4E-3
16.12E-6,32.54E-3,877.4E-3
16.12E-6,32.28E-3,877.4E-3
16.12E-6,32.01E-3,877.3E-3
16.12E-6,31.76E-3,877.3E-3
16.12E-6,31.49E-3,877.3E-3
16.12E-6,31.21E-3,877.2E-3
16.12E-6,30.90E-3,877.2E-3
16.12E-6,30.64E-3,877.2E-3
16.12E-6,30.38E-3,877.2E-3
16.12E-6,30.07E-3,877.1E-3
16.12E-6,29.69E-3,877.1E-3
16.12E-6,29.33E-3,877.0E-3
16.12E-6,29.00E-3,877.0E-3
16.12E-6,28.74E-3,877.0E-3
16.12E-6,28.48E-3,876.9E-3
16.12E-6,28.24E-3,876.9E-3
16.12E-6,28.00E-3,876.9E-3
16.12E-6,27.78E-3,876.9E-3
16.12E-6,27.53E-3,876.8E-3
16.12E-6,27.25E-3,876.8E-3
16.12E-6,26.97E-3,876.8E-3
16.12E-6,26.71E-3,876.7E-3
16.12E-6,26.48E-3,876.7E-3
16.12E-6,26.24E-3,876.7E-3
16.12E-6,26.03E-3,876.6E-3
16.12E-6,25.80E-3,876.6E-3
16.12E-6,25.57E-3,876.6E-3
16.12E-6,25.34E-3,876.5E-3
16.12E-6,25.10E-3,876.5E-3
16.12E-6,24.89E-3,876.5E-3
16.12E-6,24.69E-3,876.5E-3
16.12E-6,24.45E-3,876.4E-3
16.12E-6,24.25E-3,876.4E-3
16.12E-6,24.00E-3,876.4E-3
16.12E-6,23.73E-3,876.3E-3
16.12E-6,23.49E-3,876.3E-3
16.12E-6,23.23E-3,876.2E-3
16.12E-6,23.03E-3,876.2E-3
16.12E-6,22.82E-3,876.2E-3
16.12E-6,22.59E-3,876.2E-3
16.12E-6,22.41E-3,876.1E-3
16.12E-6,22.16E-3,876.1E-3
16.12E-6,21.93E-3,876.1E-3
16.12E-6,21.66E-3,876.0E-3
16.12E-6,21.47E-3,876.0E-3
16.12E-6,21.28E-3,876.0E-3
16.12E-6,21.06E-3,875.9E-3
16.12E-6,20.88E-3,875.9E-3
16.12E-6,20.64E-3,875.9E-3
16.12E-6,20.44E-3,875.8E-3
16.12E-6,20.21E-3,875.8E-3
16.12E-6,20.04E-3,875.8E-3
16.12E-6,19.85E-3,875.7E-3
16.12E-6,19.69E-3,875.7E-3
16.12E-6,19.51E-3,875.7E-3
16.12E-6,19.31E-3,875.6E-3
16.12E-6,19.11E-3,875.6E-3
16.12E-6,18.92E-3,875.6E-3
16.12E-6,18.72E-3,875.5E-3
16.12E-6,18.56E-3,875.5E-3
16.12E-6,18.40E-3,875.5E-3
16.12E-6,18.22E-3,875.4E-3
16.12E-6,18.07E-3,875.4E-3
16.12E-6,17.88E-3,875.4E-3
16.12E-6,17.73E-3,875.3E-3
16.12E-6,17.57E-3,875.3E-3
16.12E-6,17.41E-3,875.3E-3
16.12E-6,17.25E-3,875.2E-3
16.12E-6,17.06E-3,875.2E-3
16.12E-6,16.86E-3,875.2E-3
16.12E-6,16.66E-3,875.1E-3
16.12E-6,16.44E-3,875.1E-3
16.12E-6,16.23E-3,875.0E-3
16.12E-6,16.07E-3,875.0E-3
16.13E-6,15.92E-3,875.0E-3
16.13E-6,15.77E-3,874.9E-3
16.13E-6,15.65E-3,874.9E-3
16.13E-6,15.50E-3,874.9E-3
16.13E-6,15.32E-3,874.8E-3
16.13E-6,15.16E-3,874.8E-3
16.13E-6,14.99E-3,874.8E-3
16.13E-6,14.84E-3,874.7E-3
16.13E-6,14.66E-3,874.7E-3
16.13E-6,14.47E-3,874.7E-3
16.13E-6,14.27E-3,874.6E-3
16.13E-6,14.07E-3,874.6E-3
16.13E-6,13.90E-3,874.5E-3
16.13E-6,13.78E-3,874.5E-3
16.13E-6,13.63E-3,874.5E-3
16.13E-6,13.53E-3,874.4E-3
16.13E-6,13.39E-3,874.4E-3
16.13E-6,13.24E-3,874.4E-3
16.13E-6,13.11E-3,874.3E-3
16.13E-6,12.96E-3,874.3E-3
16.13E-6,12.83E-3,874.2E-3
16.13E-6,12.68E-3,874.2E-3
16.13E-6,12.51E-3,874.2E-3
16.13E-6,12.34E-3,874.1E-3
16.13E-6,12.17E-3,874.1E-3
16.13E-6,12.02E-3,874.0E-3
16.13E-6,11.91E-3,874.0E-3
16.13E-6,11.79E-3,874.0E-3
16.13E-6,11.69E-3,873.9E-3
16.13E-6,11.58E-3,873.9E-3
16.13E-6,11.45E-3,873.9E-3
16.13E-6,11.34E-3,873.8E-3
16.13E-6,11.21E-3,873.8E-3
16.13E-6,11.10E-3,873.8E-3
16.13E-6,10.96E-3,873.7E-3
16.13E-6,10.82E-3,873.7E-3
16.13E-6,10.67E-3,873.6E-3
16.13E-6,10.53E-3,873.6E-3
16.13E-6,10.43E-3,873.5E-3
16.13E-6,10.34E-3,873.5E-3
16.13E-6,10.25E-3,873.5E-3
16.13E-6,10.15E-3,873.5E-3
16.13E-6,10.07E-3,873.4E-3
16.13E-6,9.957E-3,873.4E-3
16.13E-6,9.849E-3,873.4E-3
16.13E-6,9.740E-3,873.3E-3
16.13E-6,9.630E-3,873.3E-3
16.13E-6,9.525E-3,873.2E-3
16.13E-6,9.405E-3,873.2E-3
16.13E-6,9.276E-3,873.2E-3
16.13E-6,9.150E-3,873.1E-3
16.13E-6,9.065E-3,873.1E-3
16.13E-6,9.026E-3,873.0E-3
16.13E-6,9.014E-3,873.0E-3
16.13E-6,9.020E-3,873.0E-3
16.13E-6,9.033E-3,872.9E-3
16.13E-6,9.024E-3,872.9E-3
16.13E-6,8.918E-3,872.9E-3
16.13E-6,8.728E-3,872.8E-3
16.13E-6,8.395E-3,872.8E-3
16.13E-6,8.016E-3,872.8E-3
16.13E-6,7.400E-3,872.7E-3
16.13E-6,6.458E-3,872.7E-3
16.13E-6,5.692E-3,872.6E-3
16.13E-6,6.084E-3,872.6E-3
16.13E-6,7.725E-3,872.6E-3
16.13E-6,10.80E-3,872.5E-3
16.13E-6,14.33E-3,872.5E-3
16.13E-6,17.94E-3,872.5E-3
16.13E-6,22.22E-3,872.5E-3
16.13E-6,28.02E-3,872.4E-3
16.13E-6,40.02E-3,872.4E-3
16.13E-6,66.64E-3,872.3E-3
16.13E-6,94.12E-3,872.2E-3
16.13E-6,120.6E-3,872.1E-3
16.13E-6,148.5E-3,872.0E-3
16.13E-6,169.1E-3,871.9E-3
16.13E-6,185.3E-3,871.8E-3
16.13E-6,203.5E-3,871.8E-3
16.13E-6,216.5E-3,871.7E-3
16.13E-6,236.8E-3,871.7E-3
16.13E-6,252.3E-3,871.6E-3
16.13E-6,273.3E-3,871.6E-3
16.13E-6,297.1E-3,871.5E-3
16.13E-6,333.5E-3,871.4E-3
16.13E-6,375.9E-3,871.2E-3
16.13E-6,408.3E-3,871.1E-3
16.13E-6,431.7E-3,871.0E-3
16.13E-6,448.0E-3,871.0E-3
16.13E-6,466.6E-3,870.9E-3
16.13E-6,479.7E-3,870.9E-3
16.13E-6,498.2E-3,870.8E-3
16.13E-6,513.8E-3,870.8E-3
16.13E-6,534.8E-3,870.7E-3
16.13E-6,559.3E-3,870.6E-3
16.13E-6,595.4E-3,870.5E-3
16.13E-6,636.2E-3,870.3E-3
16.13E-6,668.3E-3,870.2E-3
16.13E-6,690.7E-3,870.2E-3
16.13E-6,706.9E-3,870.1E-3
16.13E-6,724.9E-3,870.0E-3
16.13E-6,737.9E-3,870.0E-3
16.13E-6,755.7E-3,869.9E-3
16.13E-6,771.1E-3,869.9E-3
16.13E-6,791.7E-3,869.8E-3
16.13E-6,816.0E-3,869.7E-3
16.13E-6,851.3E-3,869.6E-3
16.13E-6,892.0E-3,869.5E-3
16.13E-6,923.6E-3,869.4E-3
16.13E-6,946.2E-3,869.3E-3
16.13E-6,962.1E-3,869.2E-3
16.13E-6,980.2E-3,869.2E-3
16.13E-6,993.0E-3,869.1E-3
16.13E-6,1.011,869.1E-3
16.13E-6,1.026,869.0E-3
16.13E-6,1.046,868.9E-3
16.13E-6,1.070,868.9E-3
16.13E-6,1.105,868.7E-3
16.13E-6,1.145,868.6E-3
16.13E-6,1.177,868.5E-3
16.13E-6,1.199,868.4E-3
16.13E-6,1.215,868.4E-3
16.13E-6,1.232,868.3E-3
16.13E-6,1.245,868.3E-3
16.13E-6,1.262,868.2E-3
16.13E-6,1.277,868.2E-3
16.13E-6,1.298,868.1E-3
16.13E-6,1.321,868.0E-3
16.13E-6,1.356,867.9E-3
16.13E-6,1.395,867.7E-3
16.13E-6,1.426,867.6E-3
16.13E-6,1.448,867.6E-3
16.13E-6,1.463,867.5E-3
16.13E-6,1.481,867.4E-3
16.13E-6,1.493,867.4E-3
16.13E-6,1.510,867.3E-3
16.13E-6,1.525,867.3E-3
16.13E-6,1.545,867.2E-3
16.13E-6,1.568,867.1E-3
16.13E-6,1.602,867.0E-3
16.13E-6,1.641,866.9E-3
16.13E-6,1.671,866.8E-3
16.13E-6,1.693,866.7E-3
16.13E-6,1.708,866.6E-3
16.13E-6,1.725,866.6E-3
16.13E-6,1.737,866.5E-3
16.13E-6,1.754,866.5E-3
16.13E-6,1.768,866.4E-3
16.13E-6,1.788,866.3E-3
16.13E-6,1.811,866.3E-3
16.13E-6,1.844,866.1E-3
16.13E-6,1.882,866.0E-3
16.13E-6,1.912,865.9E-3
16.13E-6,1.932,865.8E-3
16.13E-6,1.947,865.8E-3
16.13E-6,1.964,865.7E-3
16.13E-6,1.976,865.7E-3
16.13E-6,1.993,865.6E-3
16.13E-6,2.007,865.5E-3
16.13E-6,2.026,865.5E-3
16.13E-6,2.048,865.4E-3
16.13E-6,2.081,865.3E-3
16.13E-6,2.121,865.1E-3
16.14E-6,2.162,865.0E-3
16.14E-6,2.210,864.8E-3
16.14E-6,2.254,864.6E-3
16.14E-6,2.295,864.5E-3
16.14E-6,2.353,864.2E-3
16.14E-6,2.411,864.0E-3
16.14E-6,2.479,863.8E-3
16.14E-6,2.556,863.4E-3
16.14E-6,2.652,863.1E-3
16.14E-6,2.768,862.6E-3
16.14E-6,2.920,861.9E-3
16.14E-6,3.121,861.0E-3
16.14E-6,3.414,859.6E-3
16.14E-6,3.855,857.0E-3
16.14E-6,4.106,855.1E-3
16.15E-6,4.330,853.0E-3
16.15E-6,4.521,850.7E-3
16.15E-6,4.664,848.3E-3
16.15E-6,4.764,845.9E-3
16.16E-6,4.841,843.3E-3
16.16E-6,4.901,840.2E-3
16.16E-6,4.947,836.3E-3
16.17E-6,4.977,831.1E-3
16.18E-6,4.993,824.3E-3
16.18E-6,4.998,815.8E-3
16.20E-6,5.000,804.6E-3
16.21E-6,5.000,788.4E-3
16.24E-6,5.000,761.6E-3
16.26E-6,5.000,738.6E-3
16.28E-6,5.000,718.1E-3
16.30E-6,5.000,695.9E-3
16.33E-6,5.000,669.9E-3
16.36E-6,5.000,644.1E-3
16.38E-6,5.000,623.5E-3
16.38E-6,5.000,619.4E-3
16.38E-6,5.000,617.3E-3
16.38E-6,5.000,616.3E-3
16.38E-6,5.000,615.8E-3
16.39E-6,5.000,614.8E-3
